Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
TRT World,https://www.trtworld.com/europe/ukraine-separatists-begin-troop-pullback-12730224,"Ukraine, separatists begin troop pullback",Ukraine begins to withdraw troops and weapons from the contact line following OSCE disengagement agreement.,5 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/ukraine-wont-interfere-in-trump-impeachment-probe-president-zelenskiy-12729803,Ukraine 'won't interfere' in Trump impeachment probe - President Zelenskiy,House Intelligence Committee Chairman Adam Schiff citing witnesses says that US President Donald Trump's phone call with Ukranian President Volodymyr Zelenskiy was planned in advance and then followed up.,5 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/opinion/ukraines-descent-into-partisan-ping-pong-in-the-us-benefits-russia-12732374,Ukraine's descent into partisan ping pong in the US benefits Russia,"Impeachment proceedings in the US are obscuring US foreign policy on Ukraine, and only one victor will emerge from this scenario: Russia.",5 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/ukraines-zelenskyy-vows-to-do-all-he-can-to-bring-back-crimea-12761949,Ukraine's Zelenskyy vows to do all he can to bring back Crimea,Top officials from 46 countries and blocs are taking part in a summit to discuss the issue of Russia's Crimea's annexation in 2014.,3 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/business/russias-gazprom-completes-nord-stream-2-gas-pipeline-construction-12761468,Russia's Gazprom completes Nord Stream 2 gas pipeline construction,Energy giant Gazprom announces completion of controversial subsea pipeline to Germany that will allow Moscow to increase its gas exporting capability and bypass Ukraine.,3 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/biden-gives-no-assurance-to-ukraines-zelensky-on-nato-membership-12761736,Biden gives no assurance to Ukraine's Zelensky on NATO membership,But the US president has assured his administration's support to Ukraine in face of Russian aggression.,3 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/eu-recognises-covid-certificates-from-turkey-ukraine-and-north-macedonia-12762023,"EU recognises Covid certificates from Turkey, Ukraine and North Macedonia","The EU already has an equivalence agreement with non-member Switzerland and has been working for some time to set up a mutually recognised system with the United States, so far with little progress.",3 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/ukraine-calls-russias-gas-pipeline-dangerous-geopolitical-weapon-12761962,Ukraine calls Russia's gas pipeline 'dangerous geopolitical weapon',"German Chancellor Angela Merkel visits Kiev to meet with Ukraine President Volodymyr Zelenskiy, an ally she has supported in conflict with pro-Russia separatists but has also disappointed him with her appetite for Russian gas.",3 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/ukrainian-soldier-killed-by-rebel-fire-amid-rising-tensions-with-russia-12759809,Ukrainian soldier killed by rebel fire amid rising tensions with Russia,US Secretary of State Antony Blinken warns of “consequences” if Russia acts “aggressively” towards Ukraine amid rising alarm over Russian troop build-up on the border of the former Soviet republic.,4 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/opinion/is-russia-about-to-launch-a-new-offensive-in-ukraine-12759967,Is Russia about to launch a new offensive in Ukraine?,Russia's provocations are not going unheard in the West where tangible support for Ukraine is only increasing.,4 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/ukraine-accuses-russia-of-openly-threatening-destruction-12759710,Ukraine accuses Russia of 'openly' threatening destruction,Ukraine's foreign minister says Moscow's actions and statements are aimed at escalating military tensions and undermining diplomatic efforts to resolve the Russian-Ukrainian conflict.,3 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/us-to-send-warships-to-black-sea-as-tensions-rise-in-ukraines-donbass-12759877,US to send warships to Black Sea as tensions rise in Ukraine's Donbass,"Russia's deputy foreign minister raised concerns over what he said was increasing Black Sea naval activity by powers that did not have a coastline in the region, an apparent reference to the United States.",4 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/ukraine-president-visits-frontline-amid-unease-over-russian-troop-movement-12759902,Ukraine president visits frontline amid unease over Russian troop movement,"Russia has built up troops along the border, raising fears of a major escalation in the long-running conflict in Ukraine's mainly Russian-speaking east.",4 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/ukraine-seeks-rapid-nato-membership-amid-tensions-with-russia-12759970,Ukraine seeks rapid NATO membership amid tensions with Russia,"Ukrainian President Zelenskiy calls on NATO member states to strengthen their military presence in the Black Sea region to act as a ""powerful deterrent"" to Russia. Kremlin says NATO membership for Ukraine would do no good in resolving the conflict.",4 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/asia/russia-warns-us-nato-against-ukraine-troop-deployment-12760078,"Russia warns US, NATO against Ukraine troop deployment","NATO and Kiev have warned Russia against building up troops near eastern Ukraine, prompting Kremlin spokesperson Dmitry Peskov to threaten Western countries with force if they send troops to join the fray.",4 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/europe/ukraine-files-eu-rights-case-against-russia-for-state-sanctioned-hits-12747163,Ukraine files EU rights case against Russia for state-sanctioned hits,Kiev has accused Moscow of targeted “assassinations of perceived opponents” in Russia and other countries.,4 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/turkiye/turkey-brings-back-two-senior-feto-members-from-ukraine-12751971,Turkey brings back two senior FETO members from Ukraine,"Salih Fidan and Samet Gure, who were handling the terror group's activities in Iraq, were arrested while trying to illegally cross the Ukraine-Poland border.",4 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/opinion/trumps-cynical-ploys-a-straight-line-from-the-middle-east-to-dc-12751809,Trump's cynical ploys: a straight line from the Middle East to DC,"US President Donald Trump's leadership bears responsibility for both the recent sack of the US Congress, and the downing of Ukraine Air flight 752 exactly a year ago.",4 YEARS AGO,2024-10-13 17:31:25.337956,Ukraine War,-,Ukraine,-
TRT World,https://www.trtworld.com/turkiye/turkey-will-not-turn-its-back-on-palestinian-cause-erdogan-12713807,Turkey will not 'turn its back' on Palestinian cause – Erdogan,President Recep Tayyip Erdogan made the statement in his meeting with the visiting Palestinian members of the Israeli parliament in Istanbul.,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/turkiye/turkey-condemns-israels-shutting-down-of-hebron-observers-12713818,Turkey condemns Israel's shutting down of Hebron observers,"Turkey's Foreign Ministry ""decisively"" rejected Israel's claims that the group was working against Israel and accused Israel of using these claims as rationalisation for its decision.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/israeli-fire-wounds-32-palestinians-gaza-health-ministry-12713826,Israeli fire wounds 32 Palestinians - Gaza health ministry,"The Palestinians were shot during protests along the border, but none were reported to be in a life-threatening condition, Gaza ministry spokesman Ashraf al Qudra said.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/israel-accuses-amnesty-of-anti-semitism-over-palestine-report-12713857,Israel accuses Amnesty of anti-Semitism over Palestine report,"Amnesty International’s recent report, entitled Destination: Occupation has riled an Israeli minister, who accused the organisation of having become “a leader in the anti-Semitic BDS campaign”.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/british-creatives-urge-bbc-to-oppose-israel-hosting-eurovision-12713872,British creatives urge BBC to oppose Israel hosting Eurovision,"A 50-strong coalition of Britain's creative industries says the broadcaster should ""act on its principles"" and call for the annual competition to be moved over Israel's ""systematic violation of Palestinian human rights.""",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/opinion/even-in-peace-a-war-of-wits-continues-between-israel-and-hamas-12713878,"Even in peace, a war of wits continues between Israel and Hamas",Israeli attempts to gather intelligence and recruit informants in Gaza is a constant challenge for Hamas and vulnerable Palestinians.,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/opinion/palestinians-arent-spared-the-horrors-of-occupation-for-the-sake-of-sport-12713900,Palestinians aren't spared the horrors of occupation for the sake of sport,Malaysia has been stripped of holding a sporting event because it would not allow Israel to participate in the competition. Is the decision fair - and is Israel held to the same standard?,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/magazine/saudis-and-emiratis-foiled-arab-spring-dreams-tunisias-ex-president-12713902,Saudis and Emiratis foiled Arab Spring dreams – Tunisia's ex-president,Moncef Marzouki tells TRT World that the Saudi and UAE governments coordinated with Israel to counter the uprisings that swept the region eight years ago.,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/business/intel-to-expand-operations-in-israel-12713913,Intel to expand operations in Israel,"The Silicon Valley giant informed the government of its decision to invest $10 billion in a new plant, Israel's finance ministry says. Intel currently employs 11,700 people in its Kiryat Gat site.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/israel-blocks-qatari-aid-funds-to-gaza-after-fence-flare-up-12714055,Israel blocks Qatari aid funds to Gaza after fence flare-up,"Israeli PM Benjamin Netanyahu obstructs millions in Qatari payment after a skirmish wounded one Israeli soldier and killed one Hamas member, breaking an informal truce between blockaded Gaza and Israel.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/israeli-troops-killed-290-palestinians-in-2018-report-12714168,Israeli troops killed 290 Palestinians in 2018 – report,"A tally by Israeli human rights group B'Tselem says 254 Palestinians were killed in Gaza and 34 others in the West Bank, and most had been ""unarmed [at the time of their death] and posed no danger to anyone.""",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/opinion/israel-and-hamas-agree-on-one-thing-mahmoud-abbas-12714244,Israel and Hamas agree on one thing: Mahmoud Abbas,An Israeli minister's comments seeking to exile Abbas and blaming him for unrest in Gaza is an indication that not only is Hamas fed up with Mahmoud Abbas - but Israeli leadership is fast losing any trust it had in him.,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/arab-intelligence-meets-with-mossad-to-restore-assad-and-counter-turkey-12714741,Arab intelligence meets with Mossad to restore Assad and counter Turkey,A 'secret' meeting with Israeli intelligence to normalise ties with Bashar al-Assad to undermine Turkish regional influence and enhance ties with Israel - is this just the tip of the iceberg?,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/israeli-ex-minister-pleads-guilty-to-spying-for-iran-12714754,Israeli ex-minister pleads guilty to spying for Iran,"Gonen Segev, energy minister from 1995 to 1996, made contact with Iranian officials at the Iranian embassy in Nigeria in 2012 and he also visited Iran twice for meetings with his handlers.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/opinion/israels-stranglehold-over-us-civil-and-political-life-12714793,Israel's stranglehold over US civil and political life,Subservience to Israeli interests is stifling Americans' freedom of speech. For a country that proclaims to deeply value individual freedoms - how has it reached this point?,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/jewish-teens-who-killed-palestinian-mother-finally-arrested-12714823,Jewish teens who killed Palestinian mother finally arrested,"Israel's domestic intelligence agency Shin Bet, said the teens ""are suspected of grave terrorist offences including murder.""",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/opinion/netanyahus-israel-is-an-indispensable-ally-to-no-one-12714859,Netanyahu's Israel is an 'indispensable ally' to no one,Here's why Netanyahu's attempt to use tensions between Arab states and Iran to deflect from the horrors of Israeli crimes won't stand.,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/opinion/by-leaving-unesco-the-us-is-trying-to-rewrite-history-12714866,"By leaving UNESCO, the US is trying to rewrite history","Withdrawing from UNESCO, Trump's promise to broker the 'deal of the century' between Palestine and Israel is drowned by its acceptance of a history that has little to do with fact.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/what-is-the-us-trying-to-achieve-in-warsaw-12715078,What is the US trying to achieve in Warsaw?,"Fear of Iranian expansion brings Saudi Arabia, the UAE and Egypt closer to Israel, pushing the Palestinian cause to the back burner.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/israel-police-recommend-indicting-netanyahu-in-third-graft-probe-12711743,Israel police recommend indicting Netanyahu in third graft probe,Israeli Prime Minister Benjamin Netanyahu calls the allegations against him in all three cases a plot by his political enemies to force him from office.,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/saudi-friend-of-khashoggi-sues-israeli-surveillance-firm-12711764,Saudi friend of Khashoggi sues Israeli surveillance firm,"Omar Abdulaziz, an online critic of the Saudi royals, files lawsuit against Israel's NSO claiming its sophisticated spyware targeted him and helped lead to the killing of Saudi journalist Jamal Khashoggi.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/business/diamond-smuggling-scandal-spotlights-shadowy-israeli-tycoon-12711772,Diamond smuggling scandal spotlights shadowy Israeli tycoon,"Moscow-based Israeli businessman Lev Leviev denies any allegations of smuggling, money laundering and tax offenses.",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/opinion/is-there-a-growing-divide-on-us-support-for-israel-12711780,Is there a growing divide on US support for Israel?,The first Palestinian-American to serve in US Congress has pledged to show her fellow members the state of Israel’s oppression of Palestinians by taking them on a trip to the occupied West Bank.,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/palestinians-converge-on-border-with-israel-for-37th-friday-12711865,Palestinians converge on border with Israel for 37th Friday,Gaza’s National Authority for Breaking the Siege has called upon Palestinians to take part in the ongoing 37th Friday rally as it coincided with the 31st anniversary of the Palestinian intifada (uprising).,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/israeli-killing-of-palestinians-leaves-ramallah-residents-in-fear-12712429,Israeli killing of Palestinians leaves Ramallah residents in fear,"Residents are living in fear following Israeli killings in the West Bank, while both the Palestinian Authority and Israeli forces reportedly arrest protesters",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/asia/australia-has-no-right-to-divide-jerusalem-mahathir-12712461,Australia has 'no right' to divide Jerusalem – Mahathir,"Malaysian Prime Minister Mahathir Mohamad slams Canberra saying ""Jerusalem has always been under Palestine... and [is] not the capital of Israel"".",6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/opinion/how-israel-uses-attacks-as-an-excuse-to-expand-illegal-settlements-12712559,How Israel uses attacks as an excuse to expand illegal settlements,Illegal settlement building is increasingly becoming a favoured collective punishment against Palestinians.,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
TRT World,https://www.trtworld.com/middle-east/five-things-to-know-about-netanyahu-administrations-corruption-cases-12711754,Five things to know about Netanyahu administration's corruption cases,Israeli police say there is enough evidence to charge Israeli Prime Minister Benjamin Netanyahu in a third case.,6 YEARS AGO,2024-10-13 17:18:05.960069,Israel War,-,Middle East,-
