Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
Al Jazeera,https://www.aljazeera.com/features/2017/6/10/how-us-groups-spread-hate-via-the-islamophobia-industry,How US groups spread hate via the Islamophobia industry ...,"Jun 10, 2017 ... Al Jazeera spoke to Nathan Lean, author of The Islamophobia Industry: How the Right Manufactures Fear of Muslims, about ACT for America and the prevalence of ...",Last update 10 Jun 2017,2024-11-18 01:21:09.113114,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2017/8/9/when-anti-semitism-and-islamophobia-join-hands,When anti-Semitism and Islamophobia join hands | Islamophobia ...,"Aug 9, 2017 ... When anti-Semitism and Islamophobia join hands. The campaign against George Soros has fueled a dangerous symbiosis between anti-Semitism and ...",9 Aug 2017,2024-11-18 01:21:09.191212,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2022/3/16/pakistan-pm-lauds-un-for-international-day-to-combat-islamophobia,Pakistan PM lauds UN for International Day to Combat Islamophobia ...,"Mar 16, 2022 ... Imran Khan welcomes UNGA's approval to a resolution setting March 15 as International Day to Combat Islamophobia.",16 Mar 2022,2024-11-18 01:21:09.284941,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2020/10/29/pakistans-khan-calls-for-muslim-unity-against-islamophobia,Pakistan's Imran Khan urges Muslim unity against Islamophobia ...,"Oct 29, 2020 ... Pakistan's Imran Khan urges Muslim unity against Islamophobia. In letter to leaders of Muslim-majority countries, the Pakistani prime minister ...",29 Oct 2020,2024-11-18 01:21:09.363047,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2022/4/3/france-election-muslims-islamophobia-macron,Islamophobia on the rise as French presidential election nears ...,"Apr 3, 2022 ... Muslims have increasingly been portrayed as a threat to French society under Macron's presidency, analysts say.",Last update 4 Apr 2022,2024-11-18 01:21:09.441162,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/features/2019/3/8/noura-bendali-the-muslim-dane-fighting-against-islamophobia,Noura Bendali: The Muslim Dane fighting against Islamophobia ...,"Mar 8, 2019 ... After her child was bullied, Noura Bendali is attempting to fight Islamophobia in Denmark by entering politics.",8 Mar 2019,2024-11-18 01:21:09.519260,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/features/2016/7/26/muslims-at-the-dnc-taking-a-stand-against-islamophobia,Muslims at the DNC: Taking a stand against Islamophobia ...,"Jul 26, 2016 ... Muslim leaders urge members of their community to use their vote to challenge rising Islamophobia and to 'defeat hate'.",Last update 26 Jul 2016,2024-11-18 01:21:09.612990,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2017/11/16/how-has-islamophobia-changed-over-the-past-20-years,How has Islamophobia changed over the past 20 years ...,"Nov 16, 2017 ... 'Muslim penalty'. Elahi added that the proliferation of Islamophobia had stretched beyond influencing policy, leading to a “Muslim penalty” ...",Last update 16 Nov 2017,2024-11-18 01:21:09.784823,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2017/3/24/canada-passes-m-103-motion-against-islamophobia,Canada passes M-103 motion against Islamophobia | Islamophobia ...,"Mar 24, 2017 ... The non-binding motion, which condemns “Islamophobia and all forms of systemic racism and religious discrimination”, passed on Thursday among a ...",24 Mar 2017,2024-11-18 01:21:09.862930,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2017/3/3/the-liberal-roots-of-islamophobia,The liberal roots of Islamophobia | Islamophobia | Al Jazeera,"Mar 3, 2017 ... These liberal Islamophobes, proverbially the enemy of that which they do not understand, pontificate their pathological fear of Islam and ...",Last update 3 Mar 2017,2024-11-18 01:21:09.941036,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2024/2/28/why-is-the-uks-conservative-party-facing-a-firestorm-over-islamophobia,Why is the UK's Conservative Party facing a firestorm over ...,"Feb 28, 2024 ... The United Kingdom's prime minister is facing mounting pressure to crack down on Islamophobia in his party after Conservative Member of Parliament Lee Anderson ...",Last update 31 Mar 2024,2024-11-18 01:21:10.019163,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2017/10/1/us-are-anti-sharia-bills-legalising-islamophobia,US: Are 'anti-Sharia' bills legalising Islamophobia? | Racism News ...,"Oct 1, 2017 ... At least 194 bills were sought to criminalise Islamic law in the United States between 2010 and 2016, report says.",1 Oct 2017,2024-11-18 01:21:10.112871,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/program/al-jazeera-world/2017/5/3/islamophobia-in-the-usa,Islamophobia in the USA | Islamophobia | Al Jazeera,"May 3, 2017 ... Who and what is behind the rise of anti-Islamic sentiment in the United States?",3 May 2017,2024-11-18 01:21:10.190978,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2024/4/2/the-surge-in-islamophobia-on-bidens-watch-is-unprecedented,The surge in Islamophobia on Biden's watch is unprecedented ...,"Apr 2, 2024 ... We are seeing levels of Islamophobia in the US that surpass the ones triggered by Trump's Muslim ban. This necessitates urgent action.",2 Apr 2024,2024-11-18 01:21:10.269083,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2017/11/14/how-big-an-issue-is-islamophobia-in-poland,How big an issue is Islamophobia in Poland? | Islamophobia News ...,"Nov 14, 2017 ... Analysts say the country has become increasingly hostile to Muslims in the wake of the refugee crisis.",Last update 14 Nov 2017,2024-11-18 01:21:10.347191,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2019/11/5/islamophobia-is-on-the-rise-in-france,Islamophobia is on the rise in France | Islamophobia | Al Jazeera,"Nov 5, 2019 ... There has been a witch-hunt against Muslims following the stabbing of policemen by a colleague who converted to Islam.",Last update 5 Nov 2019,2024-11-18 01:21:10.425305,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2017/3/7/how-muslim-ban-incites-vigilante-islamophobic-violence,How Muslim Ban incites vigilante Islamophobic violence | Muslim ...,"Mar 7, 2017 ... Trump's state-sponsored Islamophobia will expose more than merely Muslims to xenophobic violence and vigilantism.",Last update 7 Mar 2017,2024-11-18 01:21:10.519030,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2017/7/18/cair-hate-crimes-against-muslims-spike-after-trump-win,CAIR: Hate crimes against Muslims spike after Trump win ...,"Jul 18, 2017 ... Advocacy group says Islamophobic abuse rose 91 percent in first half of 2017, compared with same period last year.",Last update 18 Jul 2017,2024-11-18 01:21:10.612759,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2020/9/14/islamophobia-in-the-us-presidential-election,Islamophobia in the US presidential election | US Elections 2020 | Al ...,"Sep 14, 2020 ... Obama's two terms did little to challenge the most devastating forms of American Islamophobia: war-making, policing and immigration policy.",Last update 14 Sep 2020,2024-11-18 01:21:10.690860,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2020/3/9/trevor-phillips-suspended-from-labour-over-alleged-islamophobia,Trevor Phillips suspended from Labour over alleged Islamophobia ...,"Mar 9, 2020 ... Trevor Phillips is being investigated for statements, many of which are years old, regarding Pakistani Muslim men sexually abusing children in ...",Last update 9 Mar 2020,2024-11-18 01:21:10.784604,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2024/9/18/whats-behind-germanys-raging-islamophobia,What's behind Germany's raging Islamophobia? | Islamophobia | Al ...,"Sep 18, 2024 ... A general tendency in German politics to normalise and engage in the demonisation and scapegoating of Muslims.",Last update 19 Sep 2024,2024-11-18 01:21:16.005331,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2016/11/9/donald-trump-the-islamophobia-president,Donald Trump: The Islamophobia president | Elections | Al Jazeera,"Nov 9, 2016 ... Trump rose to power with an Islamophobic campaign and Islamophobia now will become his official policy.",Last update 9 Nov 2016,2024-11-18 01:21:16.083434,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2018/3/12/rethinking-islamophobia-2,Rethinking Islamophobia | Islamophobia | Al Jazeera,"Mar 12, 2018 ... Islamophobia is far more than merely 'dread or hatred of Muslims', or 'fear or dislike' of the faith and its followers.",Last update 12 Mar 2018,2024-11-18 01:21:16.177162,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2019/11/17/why-the-french-left-has-a-problem-with-islamophobia,Why the French left has a problem with Islamophobia | Islamophobia ...,"Nov 17, 2019 ... A recent anti-Islamophobia march in Paris has exposed deep divisions among French leftists on Islam.",17 Nov 2019,2024-11-18 01:21:16.255274,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/features/2022/6/10/analysis-islamophobia-is-the-norm-in-modis-india,Analysis: Islamophobia is the norm in Modi's India | Islamophobia ...,"Jun 10, 2022 ... Islamophobic comments by two BJP staffers that recently caused a diplomatic storm should not be seen as an anomaly.",10 Jun 2022,2024-11-18 01:21:16.333376,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/features/2016/6/24/report-islamophobia-is-a-multimillion-dollar-industry,Report: Islamophobia is a multimillion-dollar industry | Human ...,"Jun 24, 2016 ... More than $200m spent on promoting fear and hatred of Muslims in US by various groups between 2008 and 2013.",24 Jun 2016,2024-11-18 01:21:16.427103,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2023/12/21/seen-as-less-human-why-has-islamophobia-surged-amid-israels-gaza-war,'Seen as less human': Why has Islamophobia surged amid Israel's ...,"Dec 21, 2023 ... John Esposito: Israeli politics has used the Islamophobic rhetoric to create a devastating impact in portraying Muslims and Arabs as the enemy ...",Last update 21 Dec 2023,2024-11-18 01:21:16.536466,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/gallery/2023/4/18/history-illustrated-the-rise-of-islamophobia-in-india,The Rise and Rise of Islamophobia in India | Islamophobia | Al ...,"Apr 18, 2023 ... Muslims have been subjected to violence for decades, and Indian Prime Minister Narendra Modi has only made things worse.",Last update 19 Apr 2023,2024-11-18 01:21:16.614572,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2022/9/11/decades-after-9-11-muslims-battle-islamophobia-in,"Decades after 9/11, Muslims battle Islamophobia in US | September ...","Sep 11, 2022 ... Decades after 9/11, Muslims battle Islamophobia in US. The September 11, 2001 attacks on the United States ushered in a new era of hate crimes, ...",11 Sep 2022,2024-11-18 01:21:16.692665,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/features/2017/6/10/how-us-groups-spread-hate-via-the-islamophobia-industry,How US groups spread hate via the Islamophobia industry ...,"Jun 10, 2017 ... Al Jazeera spoke to Nathan Lean, author of The Islamophobia Industry: How the Right Manufactures Fear of Muslims, about ACT for America and the prevalence of ...",Last update 10 Jun 2017,2024-11-18 01:21:16.786396,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/opinions/2017/8/9/when-anti-semitism-and-islamophobia-join-hands,When anti-Semitism and Islamophobia join hands | Islamophobia ...,"Aug 9, 2017 ... When anti-Semitism and Islamophobia join hands. The campaign against George Soros has fueled a dangerous symbiosis between anti-Semitism and ...",9 Aug 2017,2024-11-18 01:21:16.895743,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2022/3/16/pakistan-pm-lauds-un-for-international-day-to-combat-islamophobia,Pakistan PM lauds UN for International Day to Combat Islamophobia ...,"Mar 16, 2022 ... Imran Khan welcomes UNGA's approval to a resolution setting March 15 as International Day to Combat Islamophobia.",16 Mar 2022,2024-11-18 01:21:16.989486,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2020/10/29/pakistans-khan-calls-for-muslim-unity-against-islamophobia,Pakistan's Imran Khan urges Muslim unity against Islamophobia ...,"Oct 29, 2020 ... Pakistan's Imran Khan urges Muslim unity against Islamophobia. In letter to leaders of Muslim-majority countries, the Pakistani prime minister ...",29 Oct 2020,2024-11-18 01:21:17.083199,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2022/4/3/france-election-muslims-islamophobia-macron,Islamophobia on the rise as French presidential election nears ...,"Apr 3, 2022 ... Muslims have increasingly been portrayed as a threat to French society under Macron's presidency, analysts say.",Last update 4 Apr 2022,2024-11-18 01:21:17.176927,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/features/2019/3/8/noura-bendali-the-muslim-dane-fighting-against-islamophobia,Noura Bendali: The Muslim Dane fighting against Islamophobia ...,"Mar 8, 2019 ... After her child was bullied, Noura Bendali is attempting to fight Islamophobia in Denmark by entering politics.",8 Mar 2019,2024-11-18 01:21:17.270655,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/features/2016/7/26/muslims-at-the-dnc-taking-a-stand-against-islamophobia,Muslims at the DNC: Taking a stand against Islamophobia ...,"Jul 26, 2016 ... Muslim leaders urge members of their community to use their vote to challenge rising Islamophobia and to 'defeat hate'.",Last update 26 Jul 2016,2024-11-18 01:21:17.364383,Islamophobia,Al Jazeera,International,
Al Jazeera,https://www.aljazeera.com/news/2017/11/16/how-has-islamophobia-changed-over-the-past-20-years,How has Islamophobia changed over the past 20 years ...,"Nov 16, 2017 ... 'Muslim penalty'. Elahi added that the proliferation of Islamophobia had stretched beyond influencing policy, leading to a “Muslim penalty” ...",Last update 16 Nov 2017,2024-11-18 01:21:17.536222,Islamophobia,Al Jazeera,International,
