Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
BBC,https://www.bbc.com/news/articles/c3vkdp3rx17o,US ports strike causes first shutdown in 50 years,"The strike is set to significantly disrupt trade, creating uncertainty ahead of the US election.",1 Oct 2024,2024-10-15 00:28:57.171073,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cdjepzxjrjgo,Why are we seeing the Northern Lights so often lately?,The sun is at the peak of an 11-year solar cycle that allows for more solar flares and more frequent sightings.,3 days ago,2024-10-15 00:28:57.290224,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cj04955442ro,Myanmar rebels reject embattled junta's peace offer,The offer comes after battlefield losses and defections in the three-year-long civil war.,27 Sep 2024,2024-10-15 00:29:05.146602,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cz7jewdje17o,Georgia elections board to require hand count of ballots,"The move, likely to face legal challenges, comes just weeks before early voting starts in the key battleground state.",21 Sep 2024,2024-10-15 00:29:05.280506,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/reel/video/p0jvjglz/inside-the-high-security-facility-tackling-digital-threats,Inside the high-security facility tackling digital threats,BBC reporter Marc Cieslak explores a high-security hub monitoring digital threats ahead of the US election. ,5 Oct 2024,2024-10-15 00:29:05.400474,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cx25ree1g18o,Tunisian president wins second term with landslide,"Critics accuse Kais Saied of rigging the vote to bolster his authoritarian rule, which he denies.",6 days ago,2024-10-15 00:29:05.546007,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c153x54049eo,YouTuber and Rwandan government critic jailed,The 56-year-old is popular on YouTube for his videos that are critical of President Kagame's government.,5 days ago,2024-10-15 00:29:05.773445,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cq647yv3rj2o,Zambian president suspends judges who ruled in favour of rival,The three judges were among those set to decide whether ex-President Lungu can stand in next year's poll.,24 Sep 2024,2024-10-15 00:29:05.917923,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/videos/c04pq3q1e1do,Watch: Mics muted over Vance's Springfield migrant claim,"It comes after Vance was fact-checked on a statement about ""millions of illegal immigrants"".",2 Oct 2024,2024-10-15 00:29:06.032509,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c870jprn11wo,Benin arrests three men over suspected coup plot,"The accused include the head of the Republican Guard, who is accused of planning to allow the coup to proceed.",26 Sep 2024,2024-10-15 00:29:06.171767,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c98y3y4r1lyo,Doncaster pinpointed as Reform UK target by Farage,"Local elections in the district next year would be focused on by Reform UK, the party leader says.",20 Sep 2024,2024-10-15 00:29:06.282644,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cq647yv3rj2o,Zambian president suspends judges who ruled in favour of rival,The three judges were among those set to decide whether ex-President Lungu can stand in next year's poll.,24 Sep 2024,2024-10-15 00:29:13.974920,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c98y3y4r1lyo,Doncaster pinpointed as Reform UK target by Farage,"Local elections in the district next year would be focused on by Reform UK, the party leader says.",20 Sep 2024,2024-10-15 00:29:14.084626,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c870jprn11wo,Benin arrests three men over suspected coup plot,"The accused include the head of the Republican Guard, who is accused of planning to allow the coup to proceed.",26 Sep 2024,2024-10-15 00:29:14.220263,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c1e8q50y3v7o,How hurricane conspiracy theories took over social media,The misinformation has been fuelled by a social media universe that rewards engagement over truth.,4 days ago,2024-10-15 00:29:14.346583,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/czeg87x125ro,'We're barely scraping by': Gen Z says money matters in US election,The rising costs of groceries and rent are driving many young voters to the polls.,7 days ago,2024-10-15 00:29:14.475588,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cj9jwxxejkvo,Tunisia's president seeks new term in election he's all but sure to win,"President Kais Saied, accused of suppressing democracy, only has two challengers and one is in jail.",6 Oct 2024,2024-10-15 00:29:14.606023,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/ce81g9593dro,US debt would increase under Harris and soar under Trump - study,"Both candidates would add trillions to the national debt if their proposals were enacted, according to a new analysis.",7 days ago,2024-10-15 00:29:14.736668,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cp39yz3wdl9o,Is Reform UK's plan to get Farage into No 10 mission impossible?,The party is trying to professionalise to break the mould of British politics and win real power.,23 Sep 2024,2024-10-15 00:29:14.848703,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/videos/ckg01913nxqo,Mesmerising auroras captured over Earth from space and on the ground,Astronaut Matthew Dominick filmed the phenomenon from the Dragon Endeavour spacecraft.,6 days ago,2024-10-15 00:29:14.960954,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/culture/article/20241001-how-saturday-night-live-became-a-tv-phenomenon-but-then-lost-its-way,How Saturday Night Live lost its way,New film Saturday Night celebrates the legendary comedy show's origins – but last weekend's poor new season premiere confirmed it's on rockier ground than ever. What went wrong?,2 Oct 2024,2024-10-15 00:29:22.011089,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c8dj0833g99o,Mexican mayor murdered days after starting job,Alejandro Arcos is the second politician to be killed in a week in the city of Chilpachingo.,8 days ago,2024-10-15 00:29:22.141752,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c33vjjg8k3yo,Book claims Trump secretly sent Covid test machine to Putin during shortage,"Trump campaign says none of the ""made-up stories"" in Watergate journalist Bob Woodward's book are true.",5 days ago,2024-10-15 00:29:22.266304,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cp39zvnx9p3o,Reform UK council candidates to be vetted - Farage,"Speaking to BBC South East, Nigel Farage said he had ""no idea"" how bad vetting was in his party.",20 Sep 2024,2024-10-15 00:29:22.421885,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c70zen890w1o,Haiti edges towards holding first elections since 2016,The creation of a provisional election council is seen as a key first step on the road to elections.,19 Sep 2024,2024-10-15 00:29:22.544388,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c80rjgpp8e0o,Argentina politician eyes breakaway province plan,A minister in Buenos Aires province sparks controversy by suggesting that it could become independent.,6 days ago,2024-10-15 00:29:22.682385,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cvgd4yn45qlo,China 'punishes' Taiwan president remarks with new drills,Beijing says the exercise involved all parts of the military and simulates a full-scale attack on its neighbour.,9 hrs ago,2024-10-15 00:29:22.822622,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/videos/ce9jr7p1xnpo,Watch: Who do you think won the VP debate?,The BBC asks college students what they thought of JD Vance and Tim Walz’s debate performance.,2 Oct 2024,2024-10-15 00:29:22.991657,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c5y5g2k2yp3o,A quick guide to JD Vance,Ohio Senator JD Vance is Trump's running mate for the US presidential election. Here's everything you need to know about him.,1 Oct 2024,2024-10-15 00:29:23.128291,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/crm24rnn9reo,A quick guide to Tim Walz,Minnesota Governor Tim Walz is Harris's running mate for the US presidential election. Here's everything you need to know about him.,1 Oct 2024,2024-10-15 00:29:37.785774,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c0lwgn9p8z4o,Crypto world hoping for Trump election win,Crypto currency firms are waiting to see how November's vote will impact upon them.,25 Sep 2024,2024-10-15 00:29:37.928194,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c206zn2gy37o,Ghost guns and transgender care: Major cases before US Supreme Court,The top US court is back in session with cases that may affect American life - and its standing in the public.,8 days ago,2024-10-15 00:29:38.075769,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cx2m0k4z3jyo,'It was respectable': Midwest voters praise tone of VP debate,Voters were happy to see a congenial tone from the candidates in the first and only vice-presidential debate.,2 Oct 2024,2024-10-15 00:29:38.212373,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c24315lrv18o,Germany's Scholz escapes far-right win in home state - exit polls,The chancellor's hopes of a second term are bolstered as his SPD is set to defeat the far right in Brandenburg.,22 Sep 2024,2024-10-15 00:29:38.372863,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/videos/cy5y0wkwvqpo,Vance v Walz: BBC Verify looks at the claims that could come up,The two US vice-presidential candidates will face each other in a debate that the BBC will be fact-checking.,1 Oct 2024,2024-10-15 00:29:38.541411,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cz7jnvrr23po,'I'm feeling uneasy': First-time US voters reckon with high-stakes election,"With polls suggesting a tight race, people casting their ballots for their first time say they feel immense pressure.",5 days ago,2024-10-15 00:29:38.664765,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c8j7pd8ey3xo,VP debates rarely matter - the Walz v Vance showdown is different,"Trump has refused further debates with Harris, so their VP picks step in to sway voters in a tight race.",1 Oct 2024,2024-10-15 00:29:38.800534,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cp8mzgr300ko,Trudeau survives second parliamentary confidence vote,The prime minister's struggling Liberals are expected to face a series of votes aimed at toppling the government this autumn.,2 Oct 2024,2024-10-15 00:29:38.936459,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cp8mzgr300ko,Trudeau survives second parliamentary confidence vote,The prime minister's struggling Liberals are expected to face a series of votes aimed at toppling the government this autumn.,2 Oct 2024,2024-10-15 00:29:47.853303,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cj9j43890k7o,'He's just a bro': Trump's attempts to woo the 'manosphere',There's a huge gender divide in this election but will the young men Trump is courting go out and vote for him?,2 days ago,2024-10-15 00:29:48.011599,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cy0ln0xy8q9o,Sigh of relief for Ghana's (not-so) new gender equality law,"After decades of stalling, the new law is warmly welcomed but some worry how well it will be enforced.",20 Sep 2024,2024-10-15 00:29:48.157804,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c20j3428vyyo,"Bigots not welcome in Reform UK, says Nigel Farage","The Reform UK leader says the party needs to ""professionalise"" after winning its first MPs in July.",20 Sep 2024,2024-10-15 00:29:48.318376,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/clylr0zx0jzo,Nigeria's ruling party wins first test since Tinubu elected,The election was seen as a test of the APC’s popularity given Nigeria’s economic troubles.,23 Sep 2024,2024-10-15 00:29:48.479943,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c1wndygyqgpo,Eswatini opposition leader poisoned in South Africa - party,The Pudemo party leader is among the organisers of pro-democracy protests planned for next month.,25 Sep 2024,2024-10-15 00:29:48.610700,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c4gq0gpey12o,Candidates revealed after new MP leaves council,Five candidates are standing to replace Pippa Heylings on South Cambridgeshire District Council.,1 Oct 2024,2024-10-15 00:29:48.772641,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cpv2zvzvp90o,How both campaigns will seize on interest rate cut in US election,"With less than 50 days until the US election, Anthony Zurcher looks at how the rate cut will shape the presidential campaign.",19 Sep 2024,2024-10-15 00:29:48.924794,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c8xejx07exro,Michigan Arab-Americans 'can't stomach' Harris stance on Gaza,Arab-American voters in swing states like Michigan could decide who wins the US presidential election,21 Sep 2024,2024-10-15 00:29:49.074576,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c3vknnwggdzo,South Sudan’s president sacks his powerful spy chief,"Gen Akol Koor Kuc has been moved to become governor of Warrup State, where insecurity is rife.",3 Oct 2024,2024-10-15 00:29:57.627018,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c3dvrrk9375o,Young Conservatives fighting to change their party,The Conservative Party has a youth problem - how do its young activists plan to solve it?,2 Oct 2024,2024-10-15 00:29:57.799541,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cpw84kv9q8yo,"After a decade, Kashmir to vote in historic elections",This is the first assembly election since PM Modi's government revoked Kashmir's special status in 2019.,16 Sep 2024,2024-10-15 00:29:57.981056,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/ce3zxk9w955o,Melania Trump is latest Republican First Lady to back abortion,"Her apparent support of abortion access puts her at odds with her husband, who has taken credit for helping to overturn Roe v Wade.",4 Oct 2024,2024-10-15 00:29:58.135702,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cdx9kgpzzelo,"Council ""unbelievably close to bankruptcy""",The council has one of the most challenging budgets in England according to new BBC research.,14 hrs ago,2024-10-15 00:29:58.284205,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c7481gy3kg9o,"I'd have done better than Sunak in election, says Truss",The former PM tells a packed hall what she thinks of her Tory predecessors and the MPs vying to be the next leader.,30 Sep 2024,2024-10-15 00:29:58.467585,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c4glxxreed7o,What latest FBI data shows about violent crime,BBC Verify looks at violent crime rates in the US following the release of new data from the FBI.,23 Sep 2024,2024-10-15 00:29:58.656092,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cdjegxrmjkeo,Plans are unveiled for A12 improvements,A consultation on the plans will take place until the end of next month.,19 Sep 2024,2024-10-15 00:29:58.867940,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cm28r8md15do,Harris puts pressure on Trump over medical records,The Democratic Party's presidential nominee accuses her Republican rival of a lack of transparency about his health.,2 days ago,2024-10-15 00:29:59.102206,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c70w909znl6o,"Time stood still, Trump says at site of assassination attempt",Donald Trump invited tech billionaire Elon Musk to the stage to join him attacking his Democratic opponent.,6 Oct 2024,2024-10-15 00:30:07.789682,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/culture/article/20241011-six-books-to-help-understand-the-us-and-its-history,Six books to read to help understand the US,"From the pursuit of happiness to the economy – in the run-up to the election, here are some books that offer context, insight and perspectives on the US.",2 days ago,2024-10-15 00:30:07.965985,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/crkd4nzj0n6o,Lib Dems set sights on county council elections,The BBC's Michael Keohan says there is a sense among Lib Dem members that the party is back.,17 Sep 2024,2024-10-15 00:30:08.165807,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cz04n1kg1d4o,Trump and Harris are deadlocked - could an October surprise change the game?,"With one month to go, any unexpected event could help sway this close race for the White House.",6 Oct 2024,2024-10-15 00:30:08.340354,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cy437gnp28zo,Northern Lights possible as solar storms gather,The largest solar flare since 2017 has been spotted erupting from the Sun’s surface.,4 Oct 2024,2024-10-15 00:30:08.482456,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/videos/cqjrwkw128no,Fake 'Kamala Harris ad' used AI voice and UK department store advert,BBC Verify analysed a false post claiming to show a pro-abortion campaign ad that has widely circulated on social media.,4 Oct 2024,2024-10-15 00:30:08.687075,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cr75z7kd300o,A12 upgrade plan: Strong views on traffic lights,The council says it plans to carry out £63.3m worth of improvements to help with congestion.,28 Sep 2024,2024-10-15 00:30:08.925999,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c99v3397pdpo,Five takeaways from new filing in Trump election case,"Trump allegedly said it didn't matter if he won or lost 2020 election, he would still ""fight like hell"".",4 Oct 2024,2024-10-15 00:30:09.156006,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c5y5l9jzjglo,Ryan Routh charged with attempted assassination of Trump,"Routh, 58, is being held in jail awaiting trial on two federal gun crime charges.",25 Sep 2024,2024-10-15 00:30:09.399617,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c4g4dzpg468o,A quick guide to Donald Trump,Republican Donald Trump is running for president for a third time. Here's what you need to know about him.,30 Sep 2024,2024-10-15 00:30:18.197374,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c5y9lg50gndo,"Biden was right to stand aside in critical election, Clinton says","The former presidential hopeful tells the BBC ""the future of democracy is at stake"" in November's vote.",30 Sep 2024,2024-10-15 00:30:18.378378,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/czeg6wkelz5o,Tanzania news sites banned over animation deemed critical of president,The viral animation referred to a recent wave of abductions and killings of opposition activists.,3 Oct 2024,2024-10-15 00:30:18.565700,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c20md2rrjpvo,Top staff quit scandal-hit Robinson campaign,The Trump-endorsed candidate has vowed to stay in the gubernatorial race in North Carolina.,23 Sep 2024,2024-10-15 00:30:18.720166,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/ckgn32mxme0o,City councillor steps down as group leader,The leader of the Peterborough First group says he cannot give the role the commitment it needs.,27 Sep 2024,2024-10-15 00:30:18.864859,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cm241ng4qg7o,DUP leader pledges new approach in conference speech,Gavin Robinson says it is a time to reflect as he makes his first conference speech as DUP leader.,21 Sep 2024,2024-10-15 00:30:19.044147,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c4g52kwwz9no,Kidnap fears follow deadly South Sudan bus attack,"The Uganda-bound vehicle was targeted by rebels leaving one dead and several missing, the army says.",24 Sep 2024,2024-10-15 00:30:19.178542,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c204ywxzl11o,'It's just a mess' - Left in limbo by US student loan logjam,"As Democrats and Republicans fight over student debt, borrowers are caught in the middle.",29 Sep 2024,2024-10-15 00:30:19.385631,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cj4dw7q71g7o,Man charged in Trump assassination plot pleads not guilty,Prosecutors say Ryan Routh was spotted with a rifle as he hid in the bushes near Trump’s golf course in Florida.,30 Sep 2024,2024-10-15 00:30:19.659843,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cg4qgxglnk1o,Kenyan MPs vote to impeach deputy president,"Rigathi Gachagua, 59, denies accusations of corruption and practising ethnically divisive politics.",6 days ago,2024-10-15 00:30:28.014196,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c9dy1x906p6o,Emergency meeting in South Sudan after elections postponed,"South Sudan, the world's youngest country, has not held a national poll since independence in 2011.",14 Sep 2024,2024-10-15 00:30:28.179335,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c204ywxzl11o,'It's just a mess' - Left in limbo by US student loan logjam,"As Democrats and Republicans fight over student debt, borrowers are caught in the middle.",29 Sep 2024,2024-10-15 00:30:28.333929,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cj4dw7q71g7o,Man charged in Trump assassination plot pleads not guilty,Prosecutors say Ryan Routh was spotted with a rifle as he hid in the bushes near Trump’s golf course in Florida.,30 Sep 2024,2024-10-15 00:30:28.489944,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cvglrrz95zzo,US imposes new sanctions on Russian state media,"Secretary of State Antony Blinken accused the outlet RT of engaging in ""global covert activities"".",14 Sep 2024,2024-10-15 00:30:28.650621,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/cx20dr33xjeo,Sadness and defiance in Trump-shooting town trying to heal,The town is undergoing its own healing process ahead of the former president's visit.,5 Oct 2024,2024-10-15 00:30:28.809806,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c243zempn6zo,Netanyahu in poll rebound after Hezbollah attacks,"The Israeli PM's party would win the most seats if an election were held but the opposition bloc would have more overall, a poll shows.",1 Oct 2024,2024-10-15 00:30:28.975772,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c20jez2dvw8o,'It didn't have to happen': Wife of man killed at Trump rally struggles with loss,Corey Comperatore was killed in the Trump rally assassination attempt. His wife is furious at the security failures that led to his death.,4 Oct 2024,2024-10-15 00:30:29.129097,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c4gr0p1000go,How friends became foes in Africa's diamond state,"Why ex-President Ian Khama, son of the first head of state, is engaged in a row with the current leader.",6 days ago,2024-10-15 00:30:29.338034,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c93pg0gnkvxo,Canada's Trudeau survives no-confidence vote in parliament,"While vote to topple his government has failed, it signals a new series of tests for the prime minister.",26 Sep 2024,2024-10-15 00:30:36.572474,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c23kg193d8zo,Republican governor candidate treated for burns after 'campaign incident',Mark Robinson's campaign is mired in scandal after reports he had posted racist comments online.,28 Sep 2024,2024-10-15 00:30:36.726661,US Presidential Elections,-,USA,-
BBC,https://www.bbc.com/news/articles/c99vlpkzk4no,Trump electric vehicle attacks hit home for Michigan voters,Trump’s EV criticism is part of his broader economic message as he tries to appeal to voters in the key swing state.,3 days ago,2024-10-15 00:30:36.907119,US Presidential Elections,-,USA,-
